Date,Close,,,,
14/08/2006,63.85,,,,
15/08/2006,66.47,,,,
16/08/2006,68.03,,,,
17/08/2006,67.6,,,,
18/08/2006,67.94,,,,
21/08/2006,66.6,,,,
22/08/2006,67.61,,,,
23/08/2006,67.32,,,,
24/08/2006,67.81,,,,
25/08/2006,68.75,,,,
28/08/2006,67,,,,
29/08/2006,66.47,,,,
30/08/2006,66.91,,,,
31/08/2006,67.85,,,,
01/09/2006,68.35,,,,
05/09/2006,71.48,,,,
06/09/2006,70.02,,,,
07/09/2006,72.77,,,,
08/09/2006,72.53,,,,
11/09/2006,72.5,,,,
12/09/2006,72.6,,,,
13/09/2006,74.13,,,,
14/09/2006,74.2,,,,
15/09/2006,74.03,,,,
18/09/2006,73.88,,,,
19/09/2006,73.81,,,,
20/09/2006,75.38,,,,
21/09/2006,74.59,,,,
22/09/2006,72.981,,,,
25/09/2006,75.8,,,,
26/09/2006,77.74,,,,
27/09/2006,76.37,,,,
28/09/2006,77.05,,,,
29/09/2006,76.95,,,,
02/10/2006,74.85,,,,
03/10/2006,74.04,,,,
04/10/2006,75.38,,,,
05/10/2006,74.75,,,,
06/10/2006,74.21,,,,
09/10/2006,74.56,,,,
10/10/2006,73.79,,,,
11/10/2006,73.19,,,,
12/10/2006,75.06,,,,
13/10/2006,75,,,,
16/10/2006,75.46,,,,
17/10/2006,74.28,,,,
18/10/2006,74.58,,,,
19/10/2006,79.01,,,,
20/10/2006,79.95,,,,
23/10/2006,81.47,,,,
24/10/2006,81.08,,,,
25/10/2006,81.65,,,,
26/10/2006,82.15,,,,
27/10/2006,80.42,,,,
30/10/2006,80.4,,,,
31/10/2006,81.08,,,,
01/11/2006,79.16,,,,
02/11/2006,78.93,,,,
03/11/2006,78.28,,,,
06/11/2006,79.7,,,,
07/11/2006,80.5,,,,
08/11/2006,82.4,,,,
09/11/2006,83.31,,,,
10/11/2006,83.12,,,,
13/11/2006,84.34,,,,
14/11/2006,85,,,,
15/11/2006,84.04,,,,
16/11/2006,85.66,,,,
17/11/2006,85.88,,,,
20/11/2006,86.52,,,,
21/11/2006,88.6,,,,
22/11/2006,90.28,,,,
24/11/2006,91.63,,,,
27/11/2006,89.5,,,,
28/11/2006,91.75,,,,
29/11/2006,91.8,,,,
30/11/2006,91.67,,,,
01/12/2006,91.29,,,,
04/12/2006,91.12,,,,
05/12/2006,91.259,,,,
06/12/2006,89.84,,,,
07/12/2006,87,,,,
08/12/2006,88.28,,,,
11/12/2006,88.67,,,,
12/12/2006,86.15,,,,
13/12/2006,89.03,,,,
14/12/2006,88.52,,,,
15/12/2006,87.75,,,,
18/12/2006,85.43,,,,
19/12/2006,86.29,,,,
20/12/2006,84.78,,,,
21/12/2006,82.9,,,,
22/12/2006,82.2,,,,
26/12/2006,81.53,,,,
27/12/2006,81.58,,,,
28/12/2006,80.876,,,,
29/12/2006,84.78,,,,
03/01/2007,83.8,,,,
04/01/2007,85.64,,,,
05/01/2007,85.08,,,,
